maxcc,ind,cc,year,week,mage,fage,flfp,heduc,children,adult,food,expend,hincome
8,15321,4,1989,22,54,48,3,1,0,2,1.7329661,3.0763061,4.2885084
8,15321,5,1989,30,55,49,3,1,0,2,1.3715285,3.7723458,3.7018709
8,15321,6,1990,6,55,49,3,1,0,2,1.1691495,3.0027165,4.2462044
8,15321,7,1990,14,55,49,3,1,0,2,.91058075,2.3460231,4.6991301
8,15321,8,1990,22,55,49,3,1,0,2,1.5311004,3.9467528,4.3490305
8,15328,1,1986,30,52,50,3,4,1,3,2.5920701,4.9397397,6.1256814
8,15328,2,1987,6,52,50,3,4,1,3,2.1313589,5.2030826,7.3452888
8,15328,3,1987,14,52,50,3,4,1,3,2.1616075,5.2976313,6.3787012
8,15328,4,1987,22,52,50,3,4,1,3,2.6590102,6.4494767,7.1530194
8,15328,5,1987,30,53,51,3,4,1,3,2.5359805,6.5857992,5.8886704
8,15328,6,1988,6,53,51,3,4,1,3,2.1282315,6.479558,7.0433497
8,15328,7,1988,14,53,51,3,4,1,3,2.9314113,6.8214045,5.7908568
8,15328,8,1988,22,53,51,3,4,1,3,2.9752922,6.9355788,6.9073019
8,15355,1,1991,22,45,45,3,3,2,2,1.6843494,5.9121919,7.5317483
8,15355,2,1991,30,45,45,3,3,2,2,1.1286945,5.1715126,5.9100394
8,15355,3,1992,6,45,45,3,3,2,2,1.7761779,9.585331,8.1253929
8,15355,4,1992,14,45,46,3,3,1,3,1.6447933,6.9531808,6.5277166
8,15355,5,1992,22,46,46,3,3,1,3,1.5198545,5.6419425,7.6583438
8,15355,6,1992,30,46,46,3,3,1,3,1.7257069,6.2163558,6.313643
8,15355,7,1993,6,46,46,3,3,1,3,1.5432038,4.8774953,7.7955637
8,15355,8,1993,14,46,47,3,3,1,3,2.5663946,4.7171216,6.2360592
8,15362,1,1989,22,47,42,3,2,3,2,1.8694537,4.6849532,7.6747446
8,15362,2,1989,30,47,42,3,2,3,2,1.5446476,5.9776974,4.6318717
8,15362,3,1990,6,47,42,3,2,3,2,2.036895,4.3765326,5.8662629
8,15362,4,1990,14,47,42,3,2,3,2,1.4612753,6.8612618,4.6034155
8,15362,5,1990,22,48,43,3,2,2,3,1.6542675,4.889967,5.8060942
8,15362,6,1990,30,48,43,3,2,2,3,2.7762997,9.4030294,4.4264169
8,15362,7,1991,6,48,43,3,2,2,3,2.2691164,6.6771574,5.6320467
8,15362,8,1991,14,48,43,3,2,2,3,1.6208153,6.2309513,4.3399038
8,15450,1,1992,30,26,25,3,4,1,2,.8050645,3.3952398,4.7688985
8,15450,2,1993,6,26,26,3,4,1,2,1.723182,4.6295333,6.0876913
8,15450,3,1993,14,26,26,3,4,1,2,1.0988078,5.3209133,5.1838284
8,15450,4,1993,22,27,26,3,4,1,2,1.598753,3.6166785,6.0642405
8,15450,5,1993,30,27,26,3,4,1,2,1.1120569,3.7118564,4.9159527
8,15450,6,1994,6,27,27,3,4,1,2,1.3347447,4.6294413,6.2548127
8,15450,7,1994,14,27,27,3,4,1,2,.94023287,19.557806,4.7700601
8,15450,8,1994,22,28,27,1,4,1,2,.72539294,4.1827087,5.9851165
8,15466,1,1990,30,29,27,1,3,1,2,2.2087123,6.2184739,7.8496542
8,15466,2,1991,6,29,27,1,3,1,2,2.6578848,8.5821209,9.0949602
8,15466,3,1991,14,29,27,1,3,1,2,2.467066,12.79056,8.1769447
8,15466,4,1991,22,30,28,1,3,1,2,1.5356387,7.5376916,9.4764872
8,15466,5,1991,30,30,28,1,3,1,2,1.5628374,8.7866755,9.2605162
8,15466,6,1992,6,30,28,1,3,1,2,1.9019126,5.7584667,9.4598236
8,15466,7,1992,14,30,28,3,3,1,2,4.2353749,8.2185192,7.4998798
8,15466,8,1992,22,31,28,3,3,1,2,1.9421642,6.548173,8.6562471
8,15474,1,1988,30,30,27,1,5,1,2,.88792789,3.4034803,5.3154187
8,15474,2,1989,6,30,27,1,5,1,2,.99722797,3.997299,6.4035034
8,15474,3,1989,14,30,27,1,5,1,2,.87473977,4.4187779,7.0052834
8,15474,4,1989,22,31,28,3,5,1,2,.95541322,6.4939914,5.0952759
8,15474,5,1989,30,31,28,1,5,1,2,.87915981,5.0637035,6.9472265
8,15474,6,1990,6,31,28,1,5,1,2,1.0771536,5.2655206,6.1835432
8,15474,7,1990,14,31,28,1,5,1,2,.92614269,3.8354266,6.9736366
8,15474,8,1990,22,32,29,2,5,1,2,.74547154,3.8409691,5.8326869
8,15476,1,1992,30,56,50,3,2,0,3,.61911249,1.9239786,6.5048857
8,15476,2,1993,6,56,50,3,2,0,3,1.203717,2.6154506,6.3777776
8,15476,3,1993,14,57,51,3,2,0,3,.65448189,1.708795,6.6694679
8,15476,4,1993,22,57,51,3,2,0,3,.55354261,1.7318937,9.1168203
8,15476,5,1993,30,57,51,3,2,0,3,.31657094,2.2460494,8.1859961
8,15476,6,1994,6,57,51,3,2,0,3,4.6066651,6.0490108,10.669166
8,15476,7,1994,14,58,52,3,2,0,3,.50249594,1.8280501,6.9259686
8,15476,8,1994,22,58,52,3,2,0,3,.93617749,2.7007873,8.6535311
8,15546,1,1989,14,46,42,1,1,0,4,1.417213,3.793597,5.7309361
8,15546,2,1989,22,46,42,1,1,0,4,1.6179469,5.1152549,7.5038018
8,15546,3,1989,30,46,43,1,1,0,4,2.2709649,7.2926373,5.7128353
8,15546,4,1990,6,47,43,1,1,0,4,2.6256137,7.0385175,5.5866451
8,15546,5,1990,14,47,43,1,1,0,4,1.9752383,3.3517811,5.5716615
8,15546,6,1990,22,47,43,1,1,0,4,1.7984568,5.3837152,7.0581713
8,15546,7,1990,30,47,44,1,1,0,4,2.3634005,5.4148908,5.4227691
8,15546,8,1991,6,48,44,1,1,0,4,1.7046622,5.4150848,7.2227774
8,15554,1,1989,14,48,44,1,1,1,4,1.3323535,3.2136998,10.409991
8,15554,2,1989,22,48,45,1,1,1,4,1.952768,7.7646933,13.209757
8,15554,3,1989,30,48,45,1,1,1,4,2.8897467,5.8495722,10.036691
8,15554,4,1990,6,49,45,1,1,1,4,3.1849103,7.892921,9.8607998
8,15554,5,1990,14,49,45,1,1,1,4,1.8255076,4.5098853,9.7843809
8,15554,6,1990,22,49,46,1,1,1,3,2.054359,4.2673469,10.116343
8,15554,7,1990,30,49,46,1,1,1,3,2.3912363,6.0943489,8.3628244
8,15554,8,1991,6,50,46,1,1,1,3,1.9189557,5.2840161,8.2546024
8,15564,1,1993,14,41,40,3,3,3,3,2.5775578,8.0518513,9.7782946
8,15564,2,1993,22,41,40,3,3,3,3,1.7333916,4.0267134,12.531653
8,15564,3,1993,30,41,40,3,3,3,3,2.270694,4.9424291,9.5728855
8,15564,4,1994,6,41,40,3,3,3,3,1.6086552,3.3313823,12.194522
8,15564,5,1994,14,42,41,3,3,3,3,1.528829,3.1259983,9.3545113
8,15564,6,1994,22,42,41,3,3,3,3,1.7458119,3.0589981,12.784245
8,15564,7,1994,30,42,41,3,3,3,3,2.1727581,4.4834075,10.464334
8,15564,8,1995,6,43,42,3,3,3,3,.8944757,4.0558491,13.751057
8,15583,1,1994,6,51,48,3,2,3,5,5.4459848,16.469538,10.338383
8,15583,2,1994,14,52,48,3,2,3,5,5.7202611,9.2837534,9.5065336
8,15583,3,1994,22,52,49,3,2,3,5,1.9183925,5.6008582,10.214096
8,15583,4,1994,30,52,49,3,2,3,5,1.7576057,5.3930025,10.302931
8,15583,5,1995,6,52,49,3,2,3,5,5.5681257,9.6204119,12.316257
8,15583,6,1995,14,53,49,3,2,3,5,5.6630468,7.5157313,9.5361109
8,15583,7,1995,22,53,50,3,2,2,6,3.2285423,6.5046,10.255118
8,15583,8,1995,30,53,50,3,2,2,6,3.3159299,6.5656824,6.7271128
8,15592,1,1994,6,46,40,3,2,4,3,4.1130848,5.9518132,4.1477966
8,15592,2,1994,14,46,40,3,2,4,3,3.2443309,4.1787677,4.1423202
8,15592,3,1994,22,46,41,3,2,4,3,1.8283663,2.8552189,5.1434464
8,15592,4,1994,30,46,41,3,2,4,3,1.734727,3.8532431,4.0619912
8,15592,5,1995,6,47,41,3,2,4,3,1.3202112,2.5262883,4.9707913
8,15592,6,1995,14,47,41,3,2,4,3,1.6892108,2.8868942,3.940398
8,15592,7,1995,22,47,42,3,2,4,3,.56669742,2.0810792,4.5306101
8,15592,8,1995,30,47,42,3,2,4,3,1.2240793,2.5725017,4.020803
8,15609,1,1992,6,40,38,3,2,4,3,1.5440327,9.4172144,3.3288388
8,15609,2,1992,14,40,38,3,2,4,3,3.8801048,9.5231781,3.6426766
8,15609,3,1992,22,40,39,3,2,4,3,1.6142547,5.3338842,3.8935695
8,15609,4,1992,30,40,39,3,2,4,3,1.6315752,5.4595199,3.8528907
8,15609,5,1993,6,41,39,3,2,4,3,2.0974286,6.5758147,4.7582455
8,15609,6,1993,14,41,39,3,2,4,3,1.7978132,7.9567127,4.2085013
8,15609,7,1993,22,41,40,3,2,4,3,2.3196011,5.5215945,3.8741088
8,15609,8,1993,30,41,40,3,2,4,3,1.8191277,4.5269537,4.0705819
8,15623,1,1990,22,42,42,3,5,1,3,2.6621096,11.05035,13.490304
8,15623,2,1990,30,42,42,3,5,1,3,2.5231254,10.97636,13.876082
8,15623,3,1991,6,42,42,3,5,1,3,2.349695,10.03464,13.057052
8,15623,4,1991,14,42,42,3,5,1,3,3.3125021,13.156799,12.971295
8,15623,5,1991,22,43,43,3,5,1,3,3.8096402,17.381405,13.330253
8,15623,6,1991,30,43,43,3,5,1,3,3.6253679,9.3571396,12.257937
8,15623,7,1992,6,43,43,3,5,1,3,2.7011991,15.1674,12.760196
8,15623,8,1992,14,43,43,3,5,1,3,2.6439824,10.402227,12.192079
8,15632,1,1992,22,48,42,2,5,0,2,1.0883477,10.202919,17.828476
8,15632,2,1992,30,48,42,2,5,0,2,3.4779968,13.141441,16.065241
8,15632,3,1993,6,49,43,2,5,0,2,1.1863371,10.760784,17.326378
8,15632,4,1993,14,49,43,2,5,0,2,1.1935662,26.433464,15.511472
8,15632,5,1993,22,49,43,2,5,0,2,1.9644934,20.202765,17.068434
8,15632,6,1993,30,49,43,2,5,0,2,2.6413379,16.265036,13.670576
8,15632,7,1994,6,50,44,1,5,0,2,.13590978,11.982828,14.954853
8,15632,8,1994,14,50,44,1,5,0,2,1.5666051,10.121899,13.014018
8,15638,1,1988,22,43,34,1,4,2,2,1.8592134,7.5550866,12.498611
8,15638,2,1988,30,44,34,1,4,2,2,1.7229128,8.6054935,10.293477
8,15638,3,1989,6,44,35,1,4,2,2,2.4844089,12.662634,12.910838
8,15638,4,1989,14,44,35,1,4,2,2,2.5336826,9.6469555,9.9758673
8,15638,5,1989,22,44,35,1,4,2,2,2.1584947,9.3287449,12.387639
8,15638,6,1989,30,45,35,1,4,2,2,1.6321861,24.884211,9.5950651
8,15638,7,1990,6,45,36,1,4,2,2,2.1641145,8.6689739,12.077756
8,15638,8,1990,14,45,36,1,4,2,2,3.010875,9.7367802,9.3683748
8,15645,1,1990,22,47,37,1,5,0,2,1.3751874,17.465496,15.036011
8,15645,2,1990,30,47,37,1,5,0,2,2.0668819,17.717148,13.23025
8,15645,3,1991,6,48,38,1,5,0,2,1.6392845,16.222963,13.875901
8,15645,4,1991,14,48,38,1,5,0,2,1.4759493,5.4925985,12.971669
8,15645,5,1991,22,48,38,1,5,0,2,1.8767909,14.4678,16.753956
8,15645,6,1991,30,48,38,3,5,0,2,1.4815396,13.275179,11.923222
8,15645,7,1992,6,49,39,1,5,0,2,2.3364539,34.136917,14.636804
8,15645,8,1992,14,49,39,1,5,0,2,2.4753554,11.857475,13.125677
8,15646,1,1992,22,31,31,1,5,0,2,2.4321761,5.3401599,13.384764
8,15646,2,1992,30,31,31,1,5,0,2,.77552795,5.5487003,9.8374205
8,15646,3,1993,6,31,31,1,5,0,2,1.1453979,10.377441,13.103902
8,15646,4,1993,14,31,32,1,5,1,2,1.6617764,4.4489188,9.4744005
8,15646,5,1993,22,32,32,1,5,1,2,1.3955781,5.2998605,12.901067
8,15646,6,1993,30,32,33,3,5,1,2,1.1557648,5.3037481,6.1947703
8,15646,7,1994,6,32,33,1,5,1,2,1.1441021,6.3152456,9.7537737
8,15646,8,1994,14,32,33,1,5,1,2,.74374801,3.792305,8.6522369
8,15650,1,1988,22,36,35,3,4,2,2,4.4638567,7.2968159,5.9241457
8,15650,2,1988,30,36,35,3,4,2,2,1.4943508,6.0020943,4.7988148
8,15650,3,1989,6,37,36,3,4,2,2,1.543329,3.3825648,5.7697473
8,15650,4,1989,14,37,36,3,4,2,2,5.4090443,21.68712,4.7455535
8,15650,5,1989,22,37,36,3,4,2,2,.91361392,7.4204402,6.6314039
8,15650,6,1989,30,38,36,3,4,2,2,1.5824038,2.891362,5.8523149
8,15650,7,1990,6,38,37,3,4,2,2,1.2907057,4.4238439,7.2015796
8,15650,8,1990,14,38,37,3,4,2,2,2.2205834,8.6753836,5.7075558
8,15658,1,1988,22,31,31,3,5,2,2,.093503945,3.020627,6.8694882
8,15658,2,1988,30,32,32,3,5,2,2,.43337536,1.6894256,5.7324367
8,15658,3,1989,6,32,32,3,5,2,2,.32882541,2.2870693,6.6367359
8,15658,4,1989,14,32,32,3,5,3,2,2.0668061,3.6626534,5.5798039
8,15658,5,1989,22,32,32,3,5,3,2,.61362553,2.6357162,6.5017233
8,15658,6,1989,30,33,33,3,5,3,2,1.0886368,5.0110235,5.3641376
8,15658,7,1990,6,33,33,3,5,3,2,1.5691799,6.4941969,8.4227667
8,15658,8,1990,14,33,33,3,5,3,2,.00911282,2.9984694,8.2725582
8,15703,1,1991,14,57,59,3,2,0,3,.47722951,2.0706208,6.0209255
8,15703,2,1991,22,57,59,3,2,0,3,1.7834898,3.0093119,6.9673376
8,15703,3,1991,30,57,60,3,2,0,3,.53528494,2.3081701,9.4550009
8,15703,4,1992,6,58,60,3,2,0,3,.61901152,2.5009613,7.2376623
8,15703,5,1992,14,58,60,3,2,0,3,.66063917,3.3694816,6.6696906
8,15703,6,1992,22,58,60,3,2,0,3,.56691164,12.301192,10.54442
8,15703,7,1992,30,58,61,3,2,0,3,2.8915031,5.7140841,8.2777939
8,15703,8,1993,6,59,61,3,2,0,3,.20019037,2.354805,8.5236435
8,15747,1,1994,6,55,51,3,5,0,4,3.3475623,11.894768,12.572257
8,15747,2,1994,14,55,52,3,5,0,4,3.971889,14.23356,9.6085091
8,15747,3,1994,22,55,52,3,5,0,4,2.5054319,13.434609,8.8203144
8,15747,4,1994,30,55,52,3,5,0,4,3.3224111,10.722412,5.4033628
8,15747,5,1995,6,56,52,3,5,0,4,2.9291019,11.86708,8.5338373
8,15747,6,1995,14,56,53,3,5,0,4,3.0527751,16.588886,6.5264473
8,15747,7,1995,22,56,53,3,5,0,4,2.342998,30.738495,12.80398
8,15747,8,1995,30,56,53,3,5,0,4,2.6479383,10.142218,9.506278
8,15758,1,1990,6,53,51,3,2,0,5,1.5057772,4.3608918,3.5608444
8,15758,2,1990,14,53,51,3,2,0,5,1.0711066,11.665463,2.6839101
8,15758,3,1990,22,54,51,3,2,0,5,2.5250623,4.9931345,3.4903045
8,15758,4,1990,30,54,52,3,2,0,5,1.193895,4.3624744,4.7040892
8,15758,5,1991,6,54,52,3,2,0,5,1.5759248,3.0522707,4.1917906
8,15758,6,1991,14,54,52,3,2,0,5,1.2090267,3.5166597,4.7402644
8,15758,7,1991,22,55,52,3,2,0,5,1.6737087,3.0973027,4.2470694
8,15758,8,1991,30,55,53,3,2,0,5,1.8624228,4.6823516,3.3418024
8,15774,1,1992,22,50,47,1,2,0,2,1.6855338,7.3356919,11.274618
8,15774,2,1992,30,50,47,1,2,0,2,3.4980304,9.0458241,9.1917915
8,15774,3,1993,6,50,47,1,2,0,2,1.3427559,4.048737,8.9453878
8,15774,4,1993,14,50,47,1,2,0,2,1.7997602,5.6889133,8.9492388
8,15774,5,1993,22,51,48,1,2,0,2,2.3762236,44.129936,8.8422508
8,15774,6,1993,30,51,48,1,2,0,2,3.364893,11.859692,8.6254225
8,15774,7,1994,6,51,48,1,2,0,2,2.0017481,5.0850797,10.979937
8,15774,8,1994,14,51,48,1,2,0,2,3.4139555,8.7526426,10.879599
8,15793,1,1992,22,54,53,3,2,0,3,2.2755663,7.4722042,9.6230602
8,15793,2,1992,30,55,54,3,2,0,2,.45666125,5.4061365,10.956357
8,15793,3,1993,6,55,54,3,2,0,2,2.1719689,5.8252144,10.761197
8,15793,4,1993,14,55,54,3,2,0,2,2.701263,7.5870643,10.64654
8,15793,5,1993,22,55,54,3,2,0,2,2.203922,25.560455,10.53303
8,15793,6,1993,30,56,55,3,2,0,2,2.6430862,10.324422,10.313076
8,15793,7,1994,6,56,55,3,2,0,2,2.1532784,6.6811442,10.245555
8,15793,8,1994,14,56,55,3,2,0,2,2.0733938,5.9184089,10.120438
8,15797,1,1988,22,51,43,3,2,2,2,1.732654,3.0539992,8.5185814
8,15797,2,1988,30,51,44,3,2,2,2,1.864951,5.5091529,7.5110979
8,15797,3,1989,6,51,44,3,2,2,2,2.8525081,4.3805227,8.4243803
8,15797,4,1989,14,52,44,3,2,2,2,1.8654144,6.3653722,8.309494
8,15797,5,1989,22,52,44,3,2,2,2,1.9270344,4.3108935,7.985837
8,15797,6,1989,30,52,45,3,2,2,2,2.1962914,4.0949492,8.0893173
8,15797,7,1990,6,52,45,3,2,2,2,2.8557417,6.3575211,8.060359
8,15797,8,1990,14,53,45,3,2,2,2,3.0696175,6.1770792,7.9595942
8,15806,1,1988,22,44,37,3,1,4,2,.81245893,3.3216877,4.184577
8,15806,2,1988,30,44,37,3,1,4,2,1.0217978,2.8921473,4.1638155
8,15806,3,1989,6,44,38,3,1,4,2,.88224363,3.2151012,4.0844803
8,15806,4,1989,14,45,38,3,1,4,2,.31672901,.9491607,4.0441666
8,15806,5,1989,22,45,38,3,1,4,2,1.0700059,2.3154142,3.9433451
8,15806,6,1989,30,45,38,3,1,4,2,1.1968712,4.0976658,3.8878548
8,15806,7,1990,6,45,39,3,1,4,2,1.33919,2.8991108,3.8232169
8,15806,8,1990,14,46,39,3,1,4,2,1.4307123,2.5321956,3.7935879
8,15833,1,1987,22,50,47,3,2,0,5,3.0208187,7.5866685,8.6203842
8,15833,2,1987,30,50,48,3,2,0,5,3.3212039,9.5221233,6.6769085
8,15833,3,1988,6,50,48,3,2,0,5,2.8522379,6.6981759,8.229188
8,15833,4,1988,14,50,48,3,2,0,5,3.5030065,9.5377054,8.6096859
8,15833,5,1988,22,51,48,3,2,0,5,7.3239141,22.723776,10.713339
8,15833,6,1988,30,51,49,3,2,0,5,2.8894715,16.038252,13.034602
8,15833,7,1989,6,51,49,3,2,0,5,2.701535,8.9187183,15.574508
8,15833,8,1989,14,51,49,3,2,0,5,3.1232169,13.929423,13.589548
8,15855,1,1987,22,28,29,1,5,2,4,.99356318,8.1543589,13.282564
8,15855,2,1987,30,28,29,1,5,2,4,1.2494007,8.04564,9.6834345
8,15855,3,1988,6,28,29,1,5,1,2,.41032866,3.856276,8.5415211
8,15855,4,1988,14,28,29,1,5,1,2,2.3787827,7.8382826,6.8960314
8,15855,5,1988,22,29,30,1,5,1,2,.4551239,5.2769079,8.300106
8,15855,6,1988,30,29,30,1,5,0,2,.56648892,5.8974848,7.0519552
8,15855,7,1989,6,29,30,1,5,0,2,.68990612,4.2805433,8.5783014
8,15855,8,1989,14,29,30,1,5,0,2,.65781027,5.1784716,7.0306735
8,15857,1,1991,22,36,35,1,2,2,2,2.6168406,9.505372,9.0433283
8,15857,2,1991,30,36,35,1,2,2,2,1.3299545,10.435577,9.1280718
8,15857,3,1992,6,36,35,1,2,2,2,2.2352557,7.8941059,11.007865
8,15857,4,1992,14,36,35,1,2,2,2,2.8813045,9.6829758,9.9747124
8,15857,5,1992,22,37,36,1,2,2,2,4.8740606,11.69764,10.244149
8,15857,6,1992,30,37,36,1,2,2,2,2.006176,15.957534,11.019464
8,15857,7,1993,6,37,36,1,2,2,2,1.5263388,10.15223,10.006968
8,15857,8,1993,14,37,36,1,2,2,2,2.6533644,10.389668,9.2126875
8,15872,1,1988,14,34,31,1,5,2,2,3.339601,11.119642,21.547777
8,15872,2,1988,22,35,31,1,5,2,2,2.1170759,10.036761,15.283035
8,15872,3,1988,30,35,32,1,5,2,2,3.2543237,10.329048,11.981477
8,15872,4,1989,6,35,32,1,5,2,2,1.9483129,11.137118,14.308778
8,15872,5,1989,14,35,32,1,5,2,2,2.1545043,14.169051,11.637185
8,15872,6,1989,22,36,32,1,5,2,2,2.1771195,9.9178963,15.709059
8,15872,7,1989,30,36,33,1,5,2,2,1.3397853,11.01605,12.304832
8,15872,8,1990,6,36,33,1,5,2,2,1.6230514,13.07941,16.01734
8,15903,1,1992,14,51,51,3,5,2,4,3.802985,13.449051,8.3845987
8,15903,2,1992,22,51,51,3,5,2,4,2.962554,14.166256,22.543161
8,15903,3,1992,30,51,51,3,5,2,4,3.5502973,15.678433,17.005718
8,15903,4,1993,6,52,52,3,5,2,4,2.9794247,13.5195,17.237747
8,15903,5,1993,14,52,52,3,5,2,4,3.5269589,12.569388,17.284573
8,15903,6,1993,22,52,52,3,5,2,4,2.4225976,17.311111,16.591805
8,15903,7,1993,30,52,52,3,5,2,4,1.7954005,11.329262,16.647276
8,15903,8,1994,6,53,53,3,5,2,4,3.2374816,16.26824,16.388405
8,15920,1,1988,14,37,31,3,2,3,3,1.6606413,5.0584502,5.4457579
8,15920,2,1988,22,37,31,3,2,3,3,1.277377,3.6306047,7.1119494
8,15920,3,1988,30,38,31,3,2,3,3,1.5982702,3.2760303,5.2756095
8,15920,4,1989,6,38,32,3,2,3,3,2.4252739,5.2940907,7.3173337
8,15920,5,1989,14,38,32,3,2,3,3,3.1526489,5.390871,5.1699328
8,15920,6,1989,22,38,32,3,2,3,3,1.6756697,3.5153253,8.1734266
8,15920,7,1989,30,39,32,3,2,3,3,2.8023481,5.1175513,5.5750999
8,15920,8,1990,6,39,33,3,2,3,3,3.3733225,5.7942071,7.2951655
8,15946,1,1989,6,33,31,3,2,3,2,2.6028278,7.8141189,6.5268359
8,15946,2,1989,14,34,31,3,2,3,2,2.8529515,7.156868,5.1626787
8,15946,3,1989,22,34,31,3,2,3,2,2.0336654,7.7719436,6.2305722
8,15946,4,1989,30,34,32,3,2,3,2,1.4024327,3.552573,4.9631348
8,15946,5,1990,6,34,32,3,2,3,2,1.7117321,5.6897421,7.1787534
8,15946,6,1990,14,35,32,3,2,3,2,1.3278077,5.8636532,5.6339464
8,15946,7,1990,22,35,32,3,2,3,2,1.8041165,5.7249761,6.581717
8,15946,8,1990,30,35,33,3,2,3,2,1.7339115,6.4211907,5.2158766
8,15953,1,1987,6,50,48,3,2,1,5,1.4793698,4.4046559,6.2212739
8,15953,2,1987,14,51,48,3,2,1,5,1.7193222,3.1267552,5.8900919
8,15953,3,1987,22,51,49,3,2,1,5,1.5830934,4.0154204,7.9856367
8,15953,4,1987,30,51,49,3,2,1,5,1.4753461,4.1307726,7.4831872
8,15953,5,1988,6,51,49,3,2,1,5,1.5249195,4.3792028,7.5742598
8,15953,6,1988,14,51,49,3,2,1,5,1.8123751,4.2834544,7.5969319
8,15953,7,1988,22,52,50,3,2,1,5,1.5641632,4.2703018,8.4562521
8,15953,8,1988,30,52,50,3,2,1,5,2.1526577,4.6216426,7.3700585
8,15956,1,1993,6,40,33,3,2,3,2,.94894093,2.2998526,4.3357077
8,15956,2,1993,14,41,33,3,2,3,2,1.115423,1.4965106,3.5182686
8,15956,3,1993,22,41,34,3,2,3,2,.86906576,2.6868258,4.2719393
8,15956,4,1993,30,41,34,3,2,3,2,1.5476384,2.5878997,3.4716916
8,15956,5,1994,6,41,34,3,2,3,2,1.4865209,3.0080154,3.991102
8,15956,6,1994,14,42,35,3,2,3,2,1.0163983,2.3961701,3.3559194
8,15956,7,1994,22,42,35,3,2,3,2,1.1315359,1.8908465,3.4290366
8,15956,8,1994,30,42,35,3,2,3,2,.86355042,1.7832881,2.7528284
8,15970,1,1989,30,44,39,3,1,1,3,1.0943701,5.4580564,3.8339694
8,15970,2,1990,6,44,39,3,1,1,3,1.3264819,2.7288082,4.8642616
8,15970,3,1990,14,44,39,3,1,1,3,1.2319127,3.3358681,5.1249433
8,15970,4,1990,22,45,40,3,1,1,3,1.2433958,3.5504861,6.7390137
8,15970,5,1990,30,45,40,3,1,1,3,1.1358373,6.5040321,5.208766
8,15970,6,1991,6,45,40,3,1,1,3,2.7519157,7.4287558,8.2686939
8,15970,7,1991,14,46,40,3,1,1,3,3.1782262,13.90641,7.4635034
8,15970,8,1991,22,46,41,3,1,0,4,.72694337,4.2263398,9.9942112
8,15978,1,1989,30,46,41,3,3,2,2,2.9441435,9.9029245,12.828599
8,15978,2,1990,6,46,41,3,3,2,2,2.4162054,7.6286154,12.360238
8,15978,3,1990,14,47,42,3,3,2,2,2.117959,6.8077664,12.339089
8,15978,4,1990,22,47,42,3,3,2,2,1.05312,6.3280234,12.029418
8,15978,5,1990,30,47,42,3,3,2,2,2.3241651,8.5391178,10.948985
8,15978,6,1991,6,47,42,3,3,2,2,2.1196625,6.910193,12.983803
8,15978,7,1991,14,48,43,3,3,2,2,2.0566351,9.1899347,10.857767
8,15978,8,1991,22,48,43,3,3,2,2,1.6202455,5.5683031,11.93553
8,15981,1,1993,30,50,49,3,3,0,3,.95445824,4.4015088,5.0905666
8,15981,2,1994,6,50,49,3,3,0,3,.94583368,4.0978451,6.5447621
8,15981,3,1994,14,50,50,3,3,0,3,.80899769,3.5786841,5.0215344
8,15981,4,1994,22,51,50,3,3,0,3,.33069915,2.5340614,5.3471255
8,15981,5,1994,30,51,50,3,3,0,3,1.0359745,3.8228068,6.4512129
8,15981,6,1995,6,51,50,3,3,0,3,.77222097,3.9569995,6.1796174
8,15981,7,1995,14,51,51,3,3,0,3,1.0687554,3.6870465,4.8002396
8,15981,8,1995,22,52,51,3,3,0,3,.23221508,2.9881442,6.2618575
8,15987,1,1989,30,50,47,3,2,3,4,2.903451,5.4381361,2.7895839
8,15987,2,1990,6,50,47,3,2,3,4,.70820296,1.9031438,3.948885
8,15987,3,1990,14,50,47,3,2,3,4,1.7066205,3.8661215,3.5332487
8,15987,4,1990,22,50,47,3,2,3,4,1.3738399,2.8725927,4.5983377
8,15987,5,1990,30,51,48,3,2,3,4,.91487324,2.6361012,4.2140799
8,15987,6,1991,6,51,48,3,2,4,4,1.6017529,4.0750856,5.5138168
8,15987,7,1991,14,51,48,3,2,4,4,1.1002754,2.8316708,3.7153423
8,15987,8,1991,22,51,48,3,2,4,4,1.4698479,3.3172271,8.430213
8,15993,1,1987,30,43,40,3,2,2,3,2.0362201,4.7740111,4.2790933
8,15993,2,1988,6,43,40,3,2,2,3,2.2607088,3.8972425,5.4274392
8,15993,3,1988,14,44,40,3,2,2,3,2.1383755,4.2587194,4.2319789
8,15993,4,1988,22,44,40,3,2,2,3,1.8027437,4.7524986,5.2704477
8,15993,5,1988,30,44,41,3,2,2,3,1.936197,4.3257065,4.0854158
8,15993,6,1989,6,44,41,3,2,2,3,1.9168042,4.604805,5.1026058
8,15993,7,1989,14,45,41,3,2,2,3,2.1485283,3.9294357,5.231595
8,15993,8,1989,22,45,42,3,2,2,3,1.7763293,3.8987505,6.3708634
8,16004,1,1991,30,55,49,3,2,3,5,1.5619411,4.5812759,4.3319659
8,16004,2,1992,6,56,49,3,2,3,5,1.5474652,3.5949204,5.0739574
8,16004,3,1992,14,56,49,3,2,3,5,.73724067,3.8683379,6.3574944
8,16004,4,1992,22,56,49,3,2,3,5,1.3448503,2.4449868,7.5710306
8,16004,5,1992,30,56,50,3,2,3,5,1.5683926,4.1863647,5.6072698
8,16004,6,1993,6,57,50,3,2,3,5,1.1538947,3.0061009,6.8898554
