cluster,city,goodsan,goodwat,radio,tv,sumasset,lisradio,gradef,pregnant,curuse,curmeth,fpmess,partner,idealnum,gradep,agef,addesir,hofp5,hcfp5,difp5,notpreg
4,0,0,0,0,0,0,0,7,1,,3,0,1,10,7,28,6,0,0,0,0
139,0,0,1,1,0,1,1,7,0,0,3,0,0,5,0,25,4,1,0,1,1
279,0,0,0,1,0,2,0,0,0,0,3,0,0,5,0,18,4,0,0,0,1
242,0,0,0,1,0,2,1,0,0,0,3,0,1,,3,24,,0,0,0,1
46,0,0,0,1,0,1,1,6,0,0,3,1,0,4,0,20,3,0,1,1,1
290,0,0,0,0,0,0,0,0,1,,3,1,1,,,40,,0,0,1,0
199,0,0,1,0,0,0,0,0,0,0,3,1,1,,,37,,1,0,0,1
136,0,0,0,0,0,0,0,7,0,0,3,1,0,2,0,16,2,0,0,0,1
293,0,0,0,1,0,2,1,4,0,0,3,1,1,,7,37,,0,0,0,1
214,0,0,0,0,0,0,0,7,0,0,3,1,1,7,4,32,1,0,0,1,1
183,0,0,0,0,0,1,0,0,0,1,1,0,1,,,46,,0,0,0,1
255,0,0,0,0,0,0,0,0,1,,3,0,1,,,35,,0,0,1,0
223,0,0,0,0,0,1,0,7,0,0,3,0,0,7,0,15,7,0,0,0,1
323,0,0,0,0,0,0,0,7,0,0,3,0,1,6,4,28,5,0,0,1,1
167,0,0,0,1,0,3,1,7,0,0,3,0,0,5,0,16,5,1,0,0,1
207,0,0,0,0,0,0,0,0,0,0,3,0,1,10,,48,1,0,0,0,1
270,0,0,0,0,0,1,0,0,0,0,3,0,1,8,,24,6,0,0,0,1
281,0,0,1,1,0,1,1,0,0,0,3,0,1,11,4,48,1,1,0,1,1
266,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,31,4,0,0,0,1
165,0,0,0,1,0,2,1,4,0,0,3,0,1,4,7,22,3,0,0,1,1
290,0,0,0,0,0,0,0,7,0,0,3,1,1,8,7,22,6,0,0,1,1
243,0,0,0,0,0,0,0,0,0,0,3,0,0,,0,16,,0,1,0,1
255,0,0,0,0,0,0,0,7,0,0,3,1,1,7,7,21,5,0,0,1,1
161,0,0,1,0,0,0,1,0,0,0,3,1,1,10,7,30,5,0,0,0,1
278,0,0,0,0,0,1,1,4,0,0,3,0,1,,,35,,0,0,1,1
208,0,0,0,0,0,0,1,6,0,0,3,0,0,6,0,32,1,0,0,0,1
165,0,0,0,0,0,0,0,4,0,0,3,1,1,8,4,40,2,0,0,1,1
95,0,0,0,0,0,1,0,0,0,0,3,0,1,20,,41,18,0,1,0,1
153,0,0,0,1,0,2,1,0,0,0,3,0,1,10,7,21,8,0,0,1,1
94,0,0,0,,,,1,6,0,0,3,0,0,10,0,15,10,0,0,1,1
84,0,0,0,1,0,2,1,0,0,1,1,1,0,7,0,30,0,0,0,1,1
231,0,0,1,1,0,2,1,7,0,1,2,0,0,3,0,25,1,0,0,1,1
227,0,0,0,0,0,0,0,7,0,0,3,1,1,5,4,26,3,0,0,0,1
224,0,0,0,0,0,0,0,0,0,0,3,0,1,,,35,,0,0,0,1
74,0,0,0,0,0,0,0,0,0,0,3,0,1,10,,47,9,0,0,0,1
309,0,0,0,0,0,0,0,0,1,,3,0,1,9,,21,8,0,0,0,0
269,0,0,0,1,0,2,1,0,0,0,3,0,1,5,7,29,3,0,0,0,1
203,0,0,0,0,0,0,0,7,0,0,3,1,1,3,7,24,1,0,0,0,1
293,0,0,0,0,0,0,0,0,0,0,3,0,1,10,,31,4,0,0,0,1
40,0,0,0,0,0,0,1,7,0,0,1,0,1,5,7,39,-3,1,0,0,1
216,0,0,0,,,,0,0,0,0,3,0,1,10,,22,8,0,0,0,1
218,0,0,0,1,0,2,1,7,1,,3,1,1,6,7,19,6,0,0,1,0
164,0,0,1,1,0,2,1,7,1,,3,0,1,6,7,22,5,0,0,1,0
31,0,0,0,1,0,1,0,0,1,,3,0,1,,7,28,,0,0,0,0
275,0,0,0,0,0,1,0,0,0,0,3,0,1,6,,24,3,0,1,0,1
90,0,0,1,0,0,0,0,7,0,0,3,0,1,4,,21,4,0,0,0,1
285,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,15,10,1,0,1,1
208,0,0,0,0,0,0,0,7,0,0,3,1,1,6,7,20,4,0,0,0,1
325,0,0,0,0,0,1,1,6,0,0,3,1,0,6,0,15,6,0,0,0,1
182,0,0,0,0,0,0,0,0,0,0,3,0,1,,3,30,,0,0,0,1
10,0,0,1,0,0,0,0,7,0,0,3,0,1,,7,25,,0,0,1,1
217,0,0,0,1,0,2,1,4,0,0,3,1,1,10,8,38,6,0,0,0,1
133,0,0,0,0,0,0,0,5,0,0,3,0,0,10,0,30,8,0,0,0,1
58,0,0,1,0,0,0,0,2,0,0,3,0,1,4,7,25,3,0,0,1,1
47,0,0,0,0,0,0,0,7,0,1,1,1,1,3,7,23,1,0,1,0,1
213,0,0,0,0,0,0,0,7,1,,3,0,1,5,4,24,3,0,0,1,0
209,0,0,0,0,0,0,1,7,0,1,1,1,0,4,0,24,2,0,0,0,1
265,0,0,0,0,0,0,0,3,0,0,3,0,1,7,4,30,5,0,0,0,1
40,0,1,1,1,0,1,1,7,0,0,3,0,0,5,0,15,5,1,0,0,1
36,0,0,1,1,0,1,0,2,0,0,3,0,1,6,,24,4,0,0,0,1
327,0,0,0,0,0,0,0,7,1,,3,0,0,5,0,19,5,0,0,0,0
136,0,0,0,0,0,0,0,7,0,0,3,0,1,5,7,17,,0,0,0,1
316,0,0,0,0,0,0,0,0,1,,3,1,1,5,6,16,5,0,0,1,0
289,0,0,0,1,0,2,0,0,0,0,3,0,1,6,,18,5,0,0,1,1
5,0,0,0,1,0,1,1,7,0,0,3,1,1,4,7,27,1,0,0,0,1
167,0,0,0,0,0,0,0,7,1,,3,0,1,5,7,20,4,1,0,0,0
226,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,48,1,0,0,1,1
168,0,0,0,1,0,1,1,0,1,,3,1,1,6,4,35,4,0,0,0,0
266,0,0,0,0,0,0,0,1,0,0,3,0,1,8,4,36,3,0,0,0,1
247,0,0,1,0,0,0,1,7,0,0,3,0,0,6,0,16,6,0,0,0,1
68,0,0,0,0,0,0,0,7,1,,3,1,0,5,0,28,2,0,0,0,0
256,0,0,0,0,0,1,0,7,0,0,3,1,1,,,25,,0,0,0,1
63,,0,0,0,0,1,1,7,0,0,3,0,0,5,0,16,5,0,0,0,1
176,0,0,1,1,0,1,0,0,0,0,3,0,1,,,38,,0,0,0,1
45,0,0,1,1,0,1,1,3,0,1,1,1,1,4,3,36,-2,0,0,0,1
243,0,0,1,0,0,0,0,0,0,0,3,0,1,6,,36,0,0,1,0,1
7,,0,0,1,0,2,0,0,0,0,3,0,0,5,0,17,5,0,0,0,1
270,0,0,0,0,0,0,0,0,0,0,3,0,1,8,,40,2,0,0,0,1
258,0,0,1,0,0,1,0,7,0,0,3,0,0,4,0,16,4,0,0,1,1
321,0,0,0,0,0,0,0,0,0,0,3,0,1,,,16,,0,0,1,1
27,0,0,0,0,0,0,0,0,1,,3,0,1,,4,37,,0,0,0,0
305,0,0,0,1,0,2,0,7,,0,3,0,1,,7,24,,0,0,0,0
172,0,0,0,0,0,0,0,6,0,0,3,1,0,5,0,20,3,0,0,0,1
62,0,0,1,1,0,1,1,4,0,0,3,1,1,6,7,35,1,0,0,0,1
165,0,0,0,0,0,0,0,7,0,0,3,0,1,7,7,26,4,0,0,1,1
294,0,0,0,0,0,0,0,0,0,0,3,0,1,10,,16,10,0,0,0,1
45,0,0,1,1,0,2,1,7,0,0,3,1,0,4,0,22,4,0,0,0,1
226,0,0,0,0,0,0,0,0,0,0,3,1,0,6,0,43,3,0,0,1,1
135,0,0,0,0,0,0,0,0,0,0,3,1,1,6,7,17,5,0,0,0,1
71,0,0,1,1,0,1,1,0,0,1,2,1,0,6,0,36,0,0,0,0,1
46,0,0,1,1,0,1,1,7,0,0,3,0,0,4,0,22,4,0,1,1,1
216,0,0,0,0,0,1,0,0,0,0,3,0,1,10,,32,7,0,0,0,1
200,0,0,0,1,0,1,0,0,0,0,3,0,1,8,5,43,4,0,0,0,1
294,0,0,0,1,0,2,1,7,0,0,3,0,0,10,0,17,10,0,0,0,1
213,0,0,0,0,0,0,0,4,0,0,3,0,0,10,0,38,10,0,0,1,1
85,0,0,0,1,0,2,1,7,0,0,3,1,0,5,0,16,5,0,0,0,1
68,0,0,0,0,0,0,0,0,0,0,3,1,0,4,0,44,3,0,0,0,1
164,0,0,1,0,0,0,0,2,0,0,3,0,1,5,3,45,0,0,0,1,1
163,0,0,1,1,0,2,1,7,0,0,3,0,0,3,0,18,2,0,1,0,1
38,0,0,0,1,0,3,1,0,0,1,2,1,1,4,,33,-1,0,0,1,1
206,0,0,1,0,0,0,0,11,0,0,3,0,0,3,0,17,3,0,1,0,1
164,0,0,1,0,0,0,0,0,0,0,3,1,1,,4,35,,0,0,1,1
11,0,0,0,0,0,0,0,0,0,0,3,0,1,8,,39,5,0,0,0,1
187,0,0,0,0,0,0,0,7,0,0,3,1,0,4,0,19,3,0,0,1,1
56,0,0,0,0,0,0,1,7,0,0,3,0,0,5,0,16,5,0,0,1,1
263,0,0,0,1,0,2,1,7,0,0,3,0,1,,7,28,,0,0,0,1
262,0,0,0,0,0,0,0,0,0,0,3,1,1,,4,36,,0,0,0,1
10,0,0,0,0,0,0,0,0,0,0,3,0,1,10,,49,6,0,0,1,1
87,0,0,1,1,0,2,1,0,0,0,3,1,1,20,4,42,11,0,1,0,1
311,0,0,0,0,0,0,0,0,0,0,3,0,1,7,,43,-1,0,0,1,1
3,0,0,1,1,0,1,1,0,0,0,3,1,1,8,,37,1,0,0,0,1
39,0,0,1,1,0,1,1,7,0,0,3,1,1,5,,27,0,0,0,1,1
228,0,0,0,0,0,0,0,7,0,0,3,0,0,11,0,17,11,0,0,0,1
272,0,0,0,0,0,1,0,0,0,0,3,0,1,4,4,26,4,0,0,0,1
323,0,0,0,1,0,2,1,7,0,0,3,0,1,8,7,22,8,0,0,1,1
277,0,0,0,0,0,0,0,0,0,0,3,0,1,5,2,18,4,0,0,0,1
136,0,0,0,0,0,0,1,7,0,0,3,0,0,6,0,16,5,0,0,0,1
95,0,0,0,0,0,1,0,0,0,0,3,0,1,15,,36,10,0,1,0,1
162,0,0,0,0,0,1,0,0,0,0,3,1,1,8,,17,7,0,0,0,1
275,0,0,0,0,0,0,0,0,0,0,3,0,1,10,,36,6,0,1,0,1
78,0,0,0,0,0,1,0,0,0,0,3,0,1,6,7,30,2,0,0,0,1
37,0,0,1,0,0,0,0,7,0,0,3,1,0,4,0,34,0,0,1,0,1
57,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,16,5,1,0,1,1
168,0,0,1,0,0,0,0,7,0,0,3,0,1,6,7,19,5,0,0,0,1
230,0,0,0,0,0,0,0,7,0,0,3,0,1,9,2,19,9,0,0,1,1
90,0,0,0,0,0,0,1,0,0,0,3,1,1,7,7,16,6,0,0,0,1
216,0,0,0,1,0,2,1,7,0,0,3,1,1,10,,21,8,0,0,0,1
136,0,0,0,0,0,0,0,0,0,0,3,0,1,10,,44,1,0,0,0,1
315,0,0,0,0,0,1,0,0,0,0,3,1,1,8,7,25,5,0,0,0,1
124,0,0,1,0,0,1,1,0,0,0,3,0,1,,4,43,,0,0,0,1
280,0,0,1,1,1,5,1,7,0,0,3,0,0,4,0,19,4,1,0,1,1
152,0,0,0,0,0,1,1,0,0,0,3,0,1,5,4,44,2,0,0,0,1
229,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,19,9,0,0,0,1
8,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,47,,0,0,0,1
209,0,0,0,0,0,0,0,7,0,0,3,0,1,6,,30,5,0,0,0,1
281,0,0,1,1,0,2,1,5,0,1,1,1,1,6,7,23,2,1,0,1,1
272,0,0,0,0,0,0,0,0,0,0,3,0,1,10,,29,5,0,0,0,1
294,0,0,0,0,0,0,0,7,0,0,3,0,1,,4,25,,0,0,0,1
207,0,0,0,0,0,0,1,2,0,1,1,0,1,10,4,35,5,0,0,0,1
272,0,0,0,0,0,1,0,5,0,0,3,0,0,6,0,16,6,0,0,0,1
265,0,0,0,0,0,0,1,1,0,0,3,0,1,7,,25,4,0,0,0,1
167,0,0,0,0,0,1,0,7,1,,3,0,1,10,4,29,7,1,0,0,0
90,0,0,0,0,0,0,0,0,0,0,3,0,1,,,47,,0,0,0,1
306,0,0,0,0,0,1,0,0,0,0,3,0,1,5,4,28,2,0,0,0,1
70,0,0,0,1,0,1,1,0,0,0,3,0,1,10,,46,,0,0,0,1
55,,0,0,1,0,1,0,7,0,0,3,0,1,4,7,22,3,0,0,0,1
72,,0,1,0,0,0,0,0,1,,3,1,1,10,,43,6,0,0,1,0
147,0,0,0,0,0,0,0,3,0,0,3,0,0,,0,15,,0,0,0,1
23,0,0,1,0,0,0,0,0,0,0,3,0,1,6,7,19,5,0,0,0,1
10,0,0,1,0,0,0,0,7,0,0,3,0,0,5,0,15,5,0,0,1,1
229,0,0,0,1,0,1,1,0,1,,3,1,1,7,,31,3,0,0,0,0
75,0,0,0,1,0,1,1,7,1,,3,1,0,6,0,16,6,0,0,0,0
255,0,0,0,0,0,0,0,0,0,0,3,0,1,8,,48,3,0,0,1,1
232,0,0,0,0,0,1,0,2,0,0,3,0,1,7,,23,7,0,0,0,1
42,0,0,1,0,0,0,0,0,0,0,3,0,0,5,0,45,1,1,0,0,1
293,0,0,0,0,0,0,0,1,,0,3,0,0,4,0,15,4,0,0,0,0
203,0,0,0,0,0,0,0,0,0,0,3,0,1,5,,38,5,0,0,0,1
200,0,0,0,0,0,0,0,7,0,0,3,1,1,10,7,21,8,0,0,0,1
43,0,0,1,1,0,1,1,7,0,0,3,1,0,4,0,20,3,0,0,0,1
124,0,0,1,1,0,1,1,8,0,0,3,1,1,7,4,43,0,0,0,0,1
209,0,0,0,1,0,1,1,6,0,0,3,1,0,6,0,43,4,0,0,0,1
151,0,0,0,0,0,0,0,0,1,,3,0,1,,,28,,0,0,0,0
308,0,0,0,1,0,2,1,7,0,0,3,0,1,,5,23,,0,0,0,1
289,0,0,0,0,0,0,0,4,0,0,3,1,1,4,8,39,-2,0,0,1,1
149,0,0,0,0,0,0,0,3,0,0,3,0,1,2,7,19,1,0,0,0,1
59,0,0,0,1,0,2,0,7,0,0,3,0,1,5,7,21,4,0,0,1,1
266,0,0,0,0,0,0,1,0,0,0,3,0,1,10,,30,7,0,0,0,1
138,0,0,0,0,0,0,0,0,0,0,3,0,1,6,2,37,5,0,0,0,1
294,0,0,0,0,0,1,0,7,1,,3,0,1,3,7,17,3,0,0,0,0
291,0,0,0,0,0,0,0,3,0,0,3,0,0,10,0,17,10,0,0,0,1
314,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,45,5,0,0,0,1
256,0,0,0,0,0,0,0,7,0,0,3,0,1,5,7,28,1,0,0,0,1
230,0,0,1,0,0,0,0,0,0,0,3,0,1,6,7,16,6,0,0,1,1
273,0,0,0,0,0,1,0,7,1,,3,1,1,7,7,16,7,0,0,0,0
317,0,0,0,0,0,1,0,4,0,0,3,0,1,8,4,18,7,0,0,0,1
305,0,0,0,0,0,1,1,7,0,0,3,0,0,,0,17,,0,0,0,1
139,0,0,1,0,0,0,0,3,0,0,3,1,0,2,0,23,,1,0,1,1
307,0,0,0,0,0,1,1,0,1,,3,1,1,5,7,18,4,0,0,1,0
84,0,0,0,0,0,0,0,2,0,0,3,0,1,6,3,45,1,0,0,1,1
241,0,0,0,1,0,2,0,0,0,0,3,0,1,10,,28,8,0,0,0,1
295,0,0,0,1,0,1,1,7,0,0,3,1,1,5,12,22,5,0,0,0,1
227,0,0,0,0,0,0,0,7,0,0,3,0,0,6,0,17,6,0,0,0,1
148,0,0,0,0,0,0,0,7,0,0,3,0,1,,7,21,,0,0,0,1
286,,0,0,0,0,1,0,0,1,,3,0,1,,2,18,,0,0,0,0
10,0,0,1,0,0,0,0,7,0,0,3,1,0,6,0,23,5,0,0,1,1
302,0,0,0,0,0,1,1,7,0,0,3,1,1,5,7,27,2,0,1,0,1
186,0,0,0,0,0,0,0,7,0,0,3,1,0,1,0,18,0,0,0,0,1
22,0,0,1,0,0,0,1,7,0,0,3,1,1,4,7,20,3,0,0,0,1
247,0,0,0,0,0,1,0,0,0,0,3,1,1,10,4,40,4,0,0,0,1
197,,0,0,0,0,0,1,4,0,0,3,0,1,,4,30,,0,0,0,1
327,0,0,0,0,0,0,1,2,0,0,3,1,1,30,4,35,27,0,0,0,1
28,0,0,1,1,0,1,1,7,1,,3,1,0,4,0,33,2,0,1,0,0
243,0,0,1,0,0,0,0,0,0,0,3,0,1,,,28,,0,1,0,1
290,0,0,0,1,0,2,1,0,0,0,3,0,0,8,0,38,5,0,0,1,1
241,0,0,0,0,0,1,0,0,0,0,3,0,1,10,,17,9,0,0,0,1
278,0,0,0,0,0,1,0,0,0,0,3,0,0,8,0,28,3,0,0,1,1
61,0,0,0,0,0,1,0,7,0,0,3,0,0,6,0,20,6,0,0,0,1
324,0,0,0,0,0,0,1,4,0,0,3,1,1,10,6,39,2,0,0,1,1
319,0,0,0,0,0,0,0,3,0,0,3,0,1,4,4,29,0,0,0,0,1
76,0,0,1,0,0,0,0,0,0,0,3,1,0,6,0,48,2,0,0,1,1
86,0,0,0,1,0,1,1,6,0,1,2,1,1,4,7,27,1,0,0,1,1
149,0,0,1,0,0,0,0,0,0,0,3,1,1,6,4,41,0,0,0,0,1
28,0,0,1,1,0,1,1,7,0,0,3,0,0,4,0,19,4,0,1,0,1
306,0,0,0,0,0,1,0,7,0,0,3,0,0,12,0,17,12,0,0,0,1
7,,0,0,0,0,0,0,0,0,0,3,1,1,6,,28,2,0,0,0,1
138,0,0,0,0,0,0,0,0,0,0,3,1,1,,4,39,,0,0,0,1
165,0,0,0,0,0,0,0,4,0,0,3,1,1,5,4,25,3,0,0,1,1
70,0,0,0,0,0,0,0,7,0,0,3,0,0,4,0,29,0,0,0,0,1
316,0,0,0,0,0,1,0,7,0,0,3,0,1,6,,27,4,0,0,1,1
272,0,0,0,0,0,1,0,0,0,0,3,0,1,6,,47,-3,0,0,0,1
58,0,0,1,1,0,2,1,8,0,0,3,1,1,4,10,46,-6,0,0,1,1
245,0,0,1,0,0,0,0,0,0,0,3,0,1,,,21,,0,0,0,1
62,0,0,1,0,0,1,0,0,0,0,3,0,1,,4,45,,0,0,0,1
308,0,0,0,0,0,0,0,0,0,0,3,0,0,,0,22,,0,0,0,1
133,0,0,1,0,0,1,1,7,0,1,1,0,1,3,4,25,0,0,0,0,1
73,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,15,4,0,0,0,1
278,0,0,0,0,0,0,0,0,0,0,3,0,1,4,7,24,2,0,0,1,1
91,0,0,0,1,0,2,1,0,0,0,3,1,1,6,6,19,5,0,0,0,1
290,0,0,0,0,0,0,0,7,1,,3,1,1,4,7,23,2,0,0,1,0
93,0,0,0,0,0,0,1,0,0,0,3,1,1,10,,45,1,0,0,0,1
147,0,0,0,0,0,0,0,7,0,0,3,1,1,10,7,26,8,0,0,0,1
7,,0,0,0,0,0,0,0,0,0,3,0,0,10,0,19,10,0,0,0,1
46,0,0,0,1,0,1,1,12,0,0,3,0,0,3,0,23,3,0,1,1,1
291,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,16,10,0,0,0,1
277,0,0,0,0,0,0,0,3,0,0,3,0,0,9,0,16,9,0,0,0,1
283,,0,0,0,0,0,0,7,1,,3,0,1,,7,22,,0,0,0,0
182,0,0,0,1,0,2,1,5,0,0,3,0,1,7,3,34,2,0,0,0,1
321,0,0,0,0,0,0,0,1,0,0,3,0,1,4,,37,4,0,0,1,1
185,0,0,0,0,0,0,0,7,0,0,3,1,1,3,7,26,2,0,0,0,1
47,0,0,0,1,0,1,1,7,0,0,3,0,1,4,8,33,1,0,1,0,1
56,0,0,0,1,0,2,1,0,0,0,3,0,1,7,4,36,1,0,0,1,1
132,0,1,0,0,0,1,0,0,0,0,3,0,0,6,0,42,-1,0,0,0,1
167,0,0,0,0,0,0,0,2,0,0,3,0,1,8,2,34,0,1,0,0,1
37,0,0,1,1,0,1,1,4,0,0,3,0,1,6,4,35,1,0,1,0,1
296,0,0,0,0,0,1,0,0,0,0,3,1,1,,7,38,,0,0,0,1
28,0,0,0,1,0,2,1,7,0,0,3,1,0,6,0,31,2,0,1,0,1
87,0,0,1,0,0,1,1,7,0,0,3,0,1,8,7,16,7,0,1,0,1
270,0,0,0,1,0,2,0,7,0,0,3,0,0,10,0,22,,0,0,0,1
315,0,0,0,0,0,0,0,0,0,0,3,0,1,12,3,49,6,0,0,0,1
11,0,0,0,0,0,0,0,0,0,0,3,0,1,8,,39,3,0,0,0,1
321,0,0,0,0,0,0,1,5,0,0,3,0,0,6,0,15,6,0,0,1,1
294,0,0,0,0,0,0,0,7,0,0,3,1,1,3,2,27,1,0,0,0,1
77,0,0,0,0,0,0,1,3,0,0,3,0,1,15,3,42,10,0,0,1,1
85,0,0,0,0,0,0,0,0,0,0,3,0,1,10,,46,3,0,0,0,1
293,0,0,0,0,0,0,1,7,0,0,3,0,1,5,4,25,5,0,0,0,1
23,0,0,1,1,0,1,1,4,0,0,3,1,1,6,7,20,4,0,0,0,1
231,0,0,1,1,0,2,1,0,0,0,1,1,1,10,4,43,1,0,0,1,1
198,0,0,0,1,0,1,0,4,0,1,2,1,1,6,3,34,2,0,0,0,1
210,,0,1,1,0,3,1,7,0,0,3,0,0,6,0,16,6,0,0,1,1
277,0,0,0,0,0,1,0,0,0,1,2,0,0,6,0,18,5,0,0,0,1
54,0,0,0,0,0,0,0,7,0,1,2,0,1,8,7,27,6,0,0,1,1
26,0,0,0,0,0,0,0,0,0,0,3,0,1,,,40,,0,0,0,1
258,0,0,0,1,0,2,1,7,0,0,3,0,0,3,0,16,3,0,0,1,1
218,0,0,0,0,0,0,0,7,0,0,3,1,0,5,0,18,5,0,0,1,1
306,0,0,0,0,0,0,0,0,0,0,3,0,1,10,,30,7,0,0,0,1
195,0,0,1,0,0,0,0,4,0,0,3,0,0,,0,15,,0,0,1,1
250,0,0,0,0,0,0,0,3,0,0,3,0,1,10,7,22,8,0,0,0,1
151,0,0,0,0,0,0,0,7,0,0,3,0,0,5,0,18,4,0,0,0,1
28,0,0,1,0,0,1,0,7,0,1,1,1,0,6,0,30,1,0,1,0,1
275,0,0,0,1,,2,0,7,0,0,3,0,0,6,0,15,6,0,1,0,1
90,0,0,0,1,0,2,1,0,0,0,3,1,0,5,0,15,5,0,0,0,1
275,0,0,0,0,0,1,0,0,0,0,3,0,1,12,7,21,10,0,1,0,1
55,,0,0,1,0,1,1,7,1,,3,0,1,6,7,24,5,0,0,0,0
229,0,0,0,0,0,0,0,6,0,0,3,1,0,7,0,18,6,0,0,0,1
314,0,0,0,1,0,1,0,0,0,0,3,0,0,5,0,16,5,0,0,0,1
247,0,0,1,0,0,0,0,7,0,0,3,0,0,6,0,16,6,0,0,0,1
130,0,0,0,0,0,0,1,6,0,1,2,0,1,8,,38,3,1,0,0,1
246,0,0,1,0,0,0,0,4,0,0,3,1,1,7,7,40,0,0,1,0,1
272,0,0,0,0,0,0,0,4,1,,3,0,1,8,6,21,7,0,0,0,0
207,0,0,0,0,0,0,1,2,0,0,3,1,0,4,0,27,1,0,0,0,1
280,0,0,1,0,0,0,1,7,1,,3,0,1,6,7,32,2,1,0,1,0
90,0,0,0,1,0,2,1,0,0,0,3,1,1,7,,29,7,0,0,0,1
14,0,0,1,0,0,0,0,0,0,0,3,0,0,5,0,17,5,0,0,1,1
287,0,0,0,1,0,2,1,4,0,0,3,1,1,7,8,38,4,0,0,0,1
185,0,0,0,0,0,0,0,7,0,0,3,0,1,3,7,22,2,0,0,0,1
246,0,0,1,0,0,0,0,0,0,0,3,1,1,4,4,46,-4,0,1,0,1
210,,0,1,0,0,0,1,9,0,0,3,0,0,3,0,17,3,0,0,1,1
30,0,0,1,0,0,0,0,0,0,0,3,0,1,10,,24,6,0,0,0,1
226,0,0,0,1,0,2,1,0,0,0,3,0,1,7,7,29,3,0,0,1,1
161,0,0,1,0,0,0,0,0,0,0,3,1,1,4,,44,4,0,0,0,1
278,0,0,0,0,0,1,0,7,0,0,3,0,0,7,0,16,7,0,0,1,1
263,0,0,0,0,0,0,0,7,0,0,3,0,0,8,0,17,8,0,0,0,1
230,0,0,0,0,0,0,0,0,0,0,3,0,1,11,,47,11,0,0,1,1
78,0,0,0,0,0,1,0,0,0,0,3,1,1,7,4,33,1,0,0,0,1
319,0,0,0,0,0,0,0,2,0,0,3,1,1,4,7,16,,0,0,0,1
308,0,0,0,1,0,2,0,3,0,0,3,0,1,5,7,20,4,0,0,0,1
31,0,0,0,1,0,1,1,7,0,0,3,1,0,4,0,27,4,0,0,0,1
178,0,0,0,0,0,0,0,0,0,0,3,0,1,4,14,26,1,0,0,0,1
31,0,0,0,0,0,0,0,0,1,,3,0,1,10,,45,5,0,0,0,0
187,0,0,0,0,0,0,0,0,0,0,3,0,0,,0,49,,0,0,1,1
260,0,0,0,0,0,0,0,7,0,0,3,1,0,,0,28,,0,0,1,1
54,0,0,0,0,0,0,1,7,0,1,1,0,1,4,4,35,-1,0,0,1,1
317,0,0,0,1,0,2,1,7,1,,3,0,1,8,7,17,8,0,0,0,0
91,0,0,0,0,0,0,0,0,0,0,3,0,1,20,,36,16,0,0,0,1
317,0,0,0,0,0,0,1,6,0,0,3,0,0,4,0,17,4,0,0,0,1
137,0,0,0,0,0,0,0,4,1,,3,0,1,3,4,26,1,0,0,0,0
199,0,0,0,0,0,0,0,4,0,0,3,0,0,,0,15,,1,0,0,1
42,0,0,0,1,0,1,1,11,0,0,3,1,0,4,0,16,4,1,0,0,1
42,0,0,0,0,0,0,0,3,0,0,3,0,1,,6,47,,1,0,0,1
286,,0,0,1,0,2,1,4,0,0,3,1,0,6,0,37,3,0,0,0,1
310,0,0,0,0,0,0,0,0,1,,3,0,1,10,1,30,5,0,0,1,0
261,0,0,1,0,0,0,0,7,1,,3,0,1,10,7,24,8,0,0,1,0
279,0,0,0,1,0,2,1,0,0,0,3,1,0,,0,15,,0,0,0,1
247,0,0,1,0,0,0,0,7,1,,3,0,1,5,7,23,4,0,0,0,0
206,0,0,1,0,0,0,0,7,0,0,3,0,1,2,7,24,0,0,1,0,1
151,0,0,0,0,0,0,0,0,0,0,3,0,1,8,,42,1,0,0,0,1
57,0,0,0,0,0,0,0,5,0,0,3,0,0,4,0,16,4,1,0,1,1
223,0,0,0,0,0,1,0,0,1,,3,0,1,4,7,31,0,0,0,0,0
307,0,0,0,0,0,0,1,5,0,0,3,1,0,5,0,15,5,0,0,1,1
87,0,0,1,1,0,2,1,7,0,0,3,1,1,6,,29,2,0,1,0,1
245,0,0,1,0,0,0,0,0,0,0,3,0,1,8,,38,3,0,0,0,1
88,,0,0,1,0,1,1,7,0,0,3,0,0,6,0,28,3,0,0,0,1
72,,0,1,0,0,0,0,0,0,0,3,0,1,8,,41,4,0,0,1,1
314,0,0,0,1,0,2,1,7,0,0,3,1,1,8,7,16,7,0,0,0,1
257,0,0,0,0,0,1,1,7,0,0,3,1,1,5,7,21,4,0,0,1,1
145,0,0,0,0,0,0,0,1,0,0,3,0,0,2,0,16,2,0,0,0,1
146,0,0,0,1,0,1,0,0,1,,3,0,1,6,,20,6,0,0,1,0
170,0,0,1,1,0,2,1,4,0,0,1,0,1,6,4,48,,0,0,0,1
23,0,0,1,1,0,1,1,7,0,0,3,1,1,6,,25,3,0,0,0,1
232,0,0,0,1,0,2,1,7,0,0,3,1,1,6,,27,4,0,0,0,1
207,0,0,0,0,0,0,0,7,0,0,3,1,1,,4,26,,0,0,0,1
